id,AGE,AREA_KM2,NAME,POP,FIPS,time,SEX
2662,35,364485,Japan,615589,JA,2036,Male
2663,36,364485,Japan,614537,JA,2036,Male
2664,37,364485,Japan,652031,JA,2036,Male
2665,38,364485,Japan,654774,JA,2036,Male
2666,39,364485,Japan,655632,JA,2036,Male
2667,40,364485,Japan,667655,JA,2036,Male
2668,41,364485,Japan,670608,JA,2036,Male
2669,42,364485,Japan,619454,JA,2036,Male
2670,43,364485,Japan,612784,JA,2036,Male
2671,44,364485,Japan,622958,JA,2036,Male
2672,45,364485,Japan,610524,JA,2036,Male
2673,46,364485,Japan,601564,JA,2036,Male
2674,47,364485,Japan,611561,JA,2036,Male
2675,48,364485,Japan,638196,JA,2036,Male
2676,49,364485,Japan,659936,JA,2036,Male
2677,50,364485,Japan,675153,JA,2036,Male
2678,51,364485,Japan,695357,JA,2036,Male
2679,52,364485,Japan,713340,JA,2036,Male
2680,53,364485,Japan,715561,JA,2036,Male
2681,54,364485,Japan,716476,JA,2036,Male
2682,55,364485,Japan,733775,JA,2036,Male
2683,56,364485,Japan,765570,JA,2036,Male
2684,57,364485,Japan,750319,JA,2036,Male
2685,58,364485,Japan,775009,JA,2036,Male
2686,59,364485,Japan,794399,JA,2036,Male
2687,60,364485,Japan,818313,JA,2036,Male
2688,61,364485,Japan,862101,JA,2036,Male
2689,62,364485,Japan,917164,JA,2036,Male
2690,63,364485,Japan,916041,JA,2036,Male
2691,64,364485,Japan,889826,JA,2036,Male
2692,65,364485,Japan,862002,JA,2036,Male
2693,66,364485,Japan,833306,JA,2036,Male
2694,67,364485,Japan,828965,JA,2036,Male
2695,68,364485,Japan,804746,JA,2036,Male
2696,69,364485,Japan,749322,JA,2036,Male
2697,70,364485,Japan,655711,JA,2036,Male
2698,71,364485,Japan,744795,JA,2036,Male
2699,72,364485,Japan,710819,JA,2036,Male
2700,73,364485,Japan,681377,JA,2036,Male
2701,74,364485,Japan,651298,JA,2036,Male
2702,75,364485,Japan,638798,JA,2036,Male
2703,76,364485,Japan,631453,JA,2036,Male
2704,77,364485,Japan,628447,JA,2036,Male
2705,78,364485,Japan,595693,JA,2036,Male
2706,79,364485,Japan,572583,JA,2036,Male
2707,80,364485,Japan,582023,JA,2036,Male
2708,81,364485,Japan,575555,JA,2036,Male
2709,82,364485,Japan,562045,JA,2036,Male
2710,83,364485,Japan,565622,JA,2036,Male
2711,84,364485,Japan,564468,JA,2036,Male
2712,85,364485,Japan,564371,JA,2036,Male
2713,86,364485,Japan,567214,JA,2036,Male
2714,87,364485,Japan,561045,JA,2036,Male
2715,88,364485,Japan,504707,JA,2036,Male
2716,89,364485,Japan,400842,JA,2036,Male
2717,90,364485,Japan,255223,JA,2036,Male
2718,91,364485,Japan,248658,JA,2036,Male
2719,92,364485,Japan,246390,JA,2036,Male
2720,93,364485,Japan,208275,JA,2036,Male
2721,94,364485,Japan,178562,JA,2036,Male
2722,95,364485,Japan,141759,JA,2036,Male
2723,96,364485,Japan,103810,JA,2036,Male
2724,97,364485,Japan,73302,JA,2036,Male
2725,98,364485,Japan,60312,JA,2036,Male
2726,99,364485,Japan,46717,JA,2036,Male
2727,100,364485,Japan,96170,JA,2036,Male
2728,0,364485,Japan,419945,JA,2037,Male
2729,1,364485,Japan,422139,JA,2037,Male
2730,2,364485,Japan,424055,JA,2037,Male
2731,3,364485,Japan,425722,JA,2037,Male
2732,4,364485,Japan,427154,JA,2037,Male
2733,5,364485,Japan,428546,JA,2037,Male
2734,6,364485,Japan,430177,JA,2037,Male
2735,7,364485,Japan,432292,JA,2037,Male
2736,8,364485,Japan,434643,JA,2037,Male
2737,9,364485,Japan,436816,JA,2037,Male
2738,10,364485,Japan,439106,JA,2037,Male
2739,11,364485,Japan,441880,JA,2037,Male
2740,12,364485,Japan,445502,JA,2037,Male
2741,13,364485,Japan,450005,JA,2037,Male
2742,14,364485,Japan,455086,JA,2037,Male
2743,15,364485,Japan,460651,JA,2037,Male
2744,16,364485,Japan,466824,JA,2037,Male
2745,17,364485,Japan,473904,JA,2037,Male
2746,18,364485,Japan,481972,JA,2037,Male
2747,19,364485,Japan,490812,JA,2037,Male
2748,20,364485,Japan,499940,JA,2037,Male
2749,21,364485,Japan,509340,JA,2037,Male
2750,22,364485,Japan,519184,JA,2037,Male
2751,23,364485,Japan,529420,JA,2037,Male
2752,24,364485,Japan,540069,JA,2037,Male
2753,25,364485,Japan,550632,JA,2037,Male
2754,26,364485,Japan,560245,JA,2037,Male
2755,27,364485,Japan,569022,JA,2037,Male
2756,28,364485,Japan,577747,JA,2037,Male
2757,29,364485,Japan,581161,JA,2037,Male
2758,30,364485,Japan,578020,JA,2037,Male
2759,31,364485,Japan,564798,JA,2037,Male
2760,32,364485,Japan,568015,JA,2037,Male
2761,33,364485,Japan,586344,JA,2037,Male
2762,34,364485,Japan,597865,JA,2037,Male
2763,35,364485,Japan,607713,JA,2037,Male
2764,36,364485,Japan,615379,JA,2037,Male
2765,37,364485,Japan,614312,JA,2037,Male
2766,38,364485,Japan,651768,JA,2037,Male
2767,39,364485,Japan,654484,JA,2037,Male
2768,40,364485,Japan,655315,JA,2037,Male
2769,41,364485,Japan,667300,JA,2037,Male
2770,42,364485,Japan,670219,JA,2037,Male
2771,43,364485,Japan,619069,JA,2037,Male
2772,44,364485,Japan,612359,JA,2037,Male
2773,45,364485,Japan,622479,JA,2037,Male
2774,46,364485,Japan,610012,JA,2037,Male
2775,47,364485,Japan,601002,JA,2037,Male
2776,48,364485,Japan,610938,JA,2037,Male
2777,49,364485,Japan,637486,JA,2037,Male
2778,50,364485,Japan,659109,JA,2037,Male
2779,51,364485,Japan,674220,JA,2037,Male
2780,52,364485,Japan,694304,JA,2037,Male
2781,53,364485,Japan,712139,JA,2037,Male
2782,54,364485,Japan,714243,JA,2037,Male
2783,55,364485,Japan,715030,JA,2037,Male
2784,56,364485,Japan,732133,JA,2037,Male
2785,57,364485,Japan,763679,JA,2037,Male
2786,58,364485,Japan,748265,JA,2037,Male
2787,59,364485,Japan,772649,JA,2037,Male
2788,60,364485,Japan,791763,JA,2037,Male
2789,61,364485,Japan,815341,JA,2037,Male
2790,62,364485,Japan,858625,JA,2037,Male
2791,63,364485,Japan,913276,JA,2037,Male
2792,64,364485,Japan,911837,JA,2037,Male
2793,65,364485,Japan,885097,JA,2037,Male
2794,66,364485,Japan,856978,JA,2037,Male
2795,67,364485,Japan,827974,JA,2037,Male
2796,68,364485,Japan,823058,JA,2037,Male
2797,69,364485,Japan,798439,JA,2037,Male
2798,70,364485,Japan,742909,JA,2037,Male
2799,71,364485,Japan,649424,JA,2037,Male
2800,72,364485,Japan,736632,JA,2037,Male
2801,73,364485,Japan,702079,JA,2037,Male
2802,74,364485,Japan,671989,JA,2037,Male
2803,75,364485,Japan,641146,JA,2037,Male
2804,76,364485,Japan,627385,JA,2037,Male
2805,77,364485,Japan,618735,JA,2037,Male
2806,78,364485,Japan,614192,JA,2037,Male
2807,79,364485,Japan,580324,JA,2037,Male
2808,80,364485,Japan,555815,JA,2037,Male
2809,81,364485,Japan,562803,JA,2037,Male
2810,82,364485,Japan,554288,JA,2037,Male
2811,83,364485,Japan,538585,JA,2037,Male
2812,84,364485,Japan,538899,JA,2037,Male
2813,85,364485,Japan,534391,JA,2037,Male
2814,86,364485,Japan,530850,JA,2037,Male
2815,87,364485,Japan,529864,JA,2037,Male
2816,88,364485,Japan,519645,JA,2037,Male
2817,89,364485,Japan,462879,JA,2037,Male
2818,90,364485,Japan,364216,JA,2037,Male
2819,91,364485,Japan,229494,JA,2037,Male
2820,92,364485,Japan,220846,JA,2037,Male
2821,93,364485,Japan,215778,JA,2037,Male
2822,94,364485,Japan,179579,JA,2037,Male
2823,95,364485,Japan,151652,JA,2037,Male
2824,96,364485,Japan,118358,JA,2037,Male
2825,97,364485,Japan,85078,JA,2037,Male
2826,98,364485,Japan,58889,JA,2037,Male
2827,99,364485,Japan,47428,JA,2037,Male
2828,100,364485,Japan,103748,JA,2037,Male
2829,0,364485,Japan,417412,JA,2038,Male
2830,1,364485,Japan,419874,JA,2038,Male
2831,2,364485,Japan,422079,JA,2038,Male
2832,3,364485,Japan,424019,JA,2038,Male
2833,4,364485,Japan,425691,JA,2038,Male
2834,5,364485,Japan,427126,JA,2038,Male
2835,6,364485,Japan,428522,JA,2038,Male
2836,7,364485,Japan,430155,JA,2038,Male
2837,8,364485,Japan,432271,JA,2038,Male
2838,9,364485,Japan,434623,JA,2038,Male
2839,10,364485,Japan,436798,JA,2038,Male
2840,11,364485,Japan,439088,JA,2038,Male
2841,12,364485,Japan,441864,JA,2038,Male
2842,13,364485,Japan,445483,JA,2038,Male
2843,14,364485,Japan,449980,JA,2038,Male
2844,15,364485,Japan,455057,JA,2038,Male
2845,16,364485,Japan,460608,JA,2038,Male
2846,17,364485,Japan,466765,JA,2038,Male
2847,18,364485,Japan,473834,JA,2038,Male
2848,19,364485,Japan,481891,JA,2038,Male
2849,20,364485,Japan,490720,JA,2038,Male
2850,21,364485,Japan,499834,JA,2038,Male
2851,22,364485,Japan,509221,JA,2038,Male
2852,23,364485,Japan,519062,JA,2038,Male
2853,24,364485,Japan,529300,JA,2038,Male
2854,25,364485,Japan,539949,JA,2038,Male
2855,26,364485,Japan,550510,JA,2038,Male
2856,27,364485,Japan,560117,JA,2038,Male
2857,28,364485,Japan,568886,JA,2038,Male
2858,29,364485,Japan,577600,JA,2038,Male
2859,30,364485,Japan,581011,JA,2038,Male
2860,31,364485,Japan,577872,JA,2038,Male
2861,32,364485,Japan,564647,JA,2038,Male
2862,33,364485,Japan,567861,JA,2038,Male
2863,34,364485,Japan,586177,JA,2038,Male
2864,35,364485,Japan,597673,JA,2038,Male
2865,36,364485,Japan,607512,JA,2038,Male
2866,37,364485,Japan,615161,JA,2038,Male
2867,38,364485,Japan,614072,JA,2038,Male
2868,39,364485,Japan,651487,JA,2038,Male
2869,40,364485,Japan,654177,JA,2038,Male
2870,41,364485,Japan,654977,JA,2038,Male
2871,42,364485,Japan,666925,JA,2038,Male
2872,43,364485,Japan,669814,JA,2038,Male
2873,44,364485,Japan,618653,JA,2038,Male
2874,45,364485,Japan,611902,JA,2038,Male
2875,46,364485,Japan,621972,JA,2038,Male
2876,47,364485,Japan,609458,JA,2038,Male
2877,48,364485,Japan,600407,JA,2038,Male
2878,49,364485,Japan,610278,JA,2038,Male
2879,50,364485,Japan,636709,JA,2038,Male
2880,51,364485,Japan,658224,JA,2038,Male
2881,52,364485,Japan,673227,JA,2038,Male
2882,53,364485,Japan,693168,JA,2038,Male
2883,54,364485,Japan,710863,JA,2038,Male
2884,55,364485,Japan,712841,JA,2038,Male
2885,56,364485,Japan,713472,JA,2038,Male
2886,57,364485,Japan,730372,JA,2038,Male
2887,58,364485,Japan,761643,JA,2038,Male
2888,59,364485,Japan,746048,JA,2038,Male
2889,60,364485,Japan,770153,JA,2038,Male
2890,61,364485,Japan,788964,JA,2038,Male
2891,62,364485,Japan,812140,JA,2038,Male
2892,63,364485,Japan,855080,JA,2038,Male
2893,64,364485,Japan,909190,JA,2038,Male
2894,65,364485,Japan,907111,JA,2038,Male
2895,66,364485,Japan,880063,JA,2038,Male
2896,67,364485,Japan,851623,JA,2038,Male
2897,68,364485,Japan,822208,JA,2038,Male
2898,69,364485,Japan,816750,JA,2038,Male
2899,70,364485,Japan,791753,JA,2038,Male
2900,71,364485,Japan,735936,JA,2038,Male
2901,72,364485,Japan,642453,JA,2038,Male
2902,73,364485,Japan,727760,JA,2038,Male
2903,74,364485,Japan,692598,JA,2038,Male
2904,75,364485,Japan,661720,JA,2038,Male
2905,76,364485,Japan,629914,JA,2038,Male
2906,77,364485,Japan,614990,JA,2038,Male
2907,78,364485,Japan,604962,JA,2038,Male
2908,79,364485,Japan,598637,JA,2038,Male
2909,80,364485,Japan,563634,JA,2038,Male
2910,81,364485,Japan,537783,JA,2038,Male
2911,82,364485,Japan,542362,JA,2038,Male
2912,83,364485,Japan,531538,JA,2038,Male
2913,84,364485,Japan,513554,JA,2038,Male
2914,85,364485,Japan,510640,JA,2038,Male
2915,86,364485,Japan,503140,JA,2038,Male
2916,87,364485,Japan,496416,JA,2038,Male
2917,88,364485,Japan,491333,JA,2038,Male
2918,89,364485,Japan,477187,JA,2038,Male
2919,90,364485,Japan,421163,JA,2038,Male
2920,91,364485,Japan,327986,JA,2038,Male
2921,92,364485,Japan,204156,JA,2038,Male
2922,93,364485,Japan,193751,JA,2038,Male
2923,94,364485,Japan,186410,JA,2038,Male
2924,95,364485,Japan,152831,JA,2038,Male
2925,96,364485,Japan,126897,JA,2038,Male
2926,97,364485,Japan,97230,JA,2038,Male
2927,98,364485,Japan,68520,JA,2038,Male
2928,99,364485,Japan,46432,JA,2038,Male
2929,100,364485,Japan,109950,JA,2038,Male
2930,0,364485,Japan,414695,JA,2039,Male
2931,1,364485,Japan,417343,JA,2039,Male
2932,2,364485,Japan,419815,JA,2039,Male
2933,3,364485,Japan,422044,JA,2039,Male
2934,4,364485,Japan,423989,JA,2039,Male
2935,5,364485,Japan,425664,JA,2039,Male
2936,6,364485,Japan,427102,JA,2039,Male
2937,7,364485,Japan,428500,JA,2039,Male
2938,8,364485,Japan,430135,JA,2039,Male
2939,9,364485,Japan,432252,JA,2039,Male
2940,10,364485,Japan,434605,JA,2039,Male
2941,11,364485,Japan,436781,JA,2039,Male
2942,12,364485,Japan,439072,JA,2039,Male
2943,13,364485,Japan,441845,JA,2039,Male
2944,14,364485,Japan,445459,JA,2039,Male
2945,15,364485,Japan,449953,JA,2039,Male
2946,16,364485,Japan,455015,JA,2039,Male
2947,17,364485,Japan,460552,JA,2039,Male
2948,18,364485,Japan,466697,JA,2039,Male
2949,19,364485,Japan,473757,JA,2039,Male
2950,20,364485,Japan,481802,JA,2039,Male
2951,21,364485,Japan,490620,JA,2039,Male
2952,22,364485,Japan,499721,JA,2039,Male
2953,23,364485,Japan,509105,JA,2039,Male
2954,24,364485,Japan,518947,JA,2039,Male
2955,25,364485,Japan,529186,JA,2039,Male
2956,26,364485,Japan,539833,JA,2039,Male
2957,27,364485,Japan,550387,JA,2039,Male
2958,28,364485,Japan,559987,JA,2039,Male
2959,29,364485,Japan,568746,JA,2039,Male
2960,30,364485,Japan,577455,JA,2039,Male
2961,31,364485,Japan,580867,JA,2039,Male
2962,32,364485,Japan,577722,JA,2039,Male
2963,33,364485,Japan,564499,JA,2039,Male
2964,34,364485,Japan,567704,JA,2039,Male
2965,35,364485,Japan,585995,JA,2039,Male
2966,36,364485,Japan,597480,JA,2039,Male
2967,37,364485,Japan,607304,JA,2039,Male
2968,38,364485,Japan,614927,JA,2039,Male
2969,39,364485,Japan,613816,JA,2039,Male
2970,40,364485,Japan,651191,JA,2039,Male
2971,41,364485,Japan,653849,JA,2039,Male
2972,42,364485,Japan,654620,JA,2039,Male
2973,43,364485,Japan,666535,JA,2039,Male
2974,44,364485,Japan,669376,JA,2039,Male
2975,45,364485,Japan,618205,JA,2039,Male
2976,46,364485,Japan,611418,JA,2039,Male
2977,47,364485,Japan,621424,JA,2039,Male
2978,48,364485,Japan,608871,JA,2039,Male
2979,49,364485,Japan,599777,JA,2039,Male
2980,50,364485,Japan,609555,JA,2039,Male
2981,51,364485,Japan,635877,JA,2039,Male
2982,52,364485,Japan,657282,JA,2039,Male
2983,53,364485,Japan,672156,JA,2039,Male
2984,54,364485,Japan,691960,JA,2039,Male
2985,55,364485,Japan,709505,JA,2039,Male
2986,56,364485,Japan,711329,JA,2039,Male
2987,57,364485,Japan,711802,JA,2039,Male
2988,58,364485,Japan,728476,JA,2039,Male
2989,59,364485,Japan,759446,JA,2039,Male
2990,60,364485,Japan,743702,JA,2039,Male
2991,61,364485,Japan,767502,JA,2039,Male
2992,62,364485,Japan,785949,JA,2039,Male
2993,63,364485,Japan,808874,JA,2039,Male
2994,64,364485,Japan,851350,JA,2039,Male
2995,65,364485,Japan,904595,JA,2039,Male
2996,66,364485,Japan,902076,JA,2039,Male
2997,67,364485,Japan,874692,JA,2039,Male
2998,68,364485,Japan,845827,JA,2039,Male
2999,69,364485,Japan,816047,JA,2039,Male
3000,70,364485,Japan,810058,JA,2039,Male
3001,71,364485,Japan,784478,JA,2039,Male
3002,72,364485,Japan,728201,JA,2039,Male
3003,73,364485,Japan,634872,JA,2039,Male
3004,74,364485,Japan,718127,JA,2039,Male
3005,75,364485,Japan,682222,JA,2039,Male
3006,76,364485,Japan,650353,JA,2039,Male
3007,77,364485,Japan,617707,JA,2039,Male
3008,78,364485,Japan,601557,JA,2039,Male
3009,79,364485,Japan,589921,JA,2039,Male
3010,80,364485,Japan,581731,JA,2039,Male
3011,81,364485,Japan,545669,JA,2039,Male
3012,82,364485,Japan,518584,JA,2039,Male
3013,83,364485,Japan,520472,JA,2039,Male
3014,84,364485,Japan,507237,JA,2039,Male
3015,85,364485,Japan,487053,JA,2039,Male
3016,86,364485,Japan,481238,JA,2039,Male
3017,87,364485,Japan,470990,JA,2039,Male
3018,88,364485,Japan,460841,JA,2039,Male
3019,89,364485,Japan,451758,JA,2039,Male
3020,90,364485,Japan,434770,JA,2039,Male
3021,91,364485,Japan,379822,JA,2039,Male
3022,92,364485,Japan,292241,JA,2039,Male
3023,93,364485,Japan,179423,JA,2039,Male
3024,94,364485,Japan,167702,JA,2039,Male
3025,95,364485,Japan,158968,JA,2039,Male
3026,96,364485,Japan,128162,JA,2039,Male
3027,97,364485,Japan,104488,JA,2039,Male
3028,98,364485,Japan,78500,JA,2039,Male
3029,99,364485,Japan,54167,JA,2039,Male
3030,100,364485,Japan,113904,JA,2039,Male
3031,0,364485,Japan,411878,JA,2040,Male
3032,1,364485,Japan,414628,JA,2040,Male
3033,2,364485,Japan,417286,JA,2040,Male
3034,3,364485,Japan,419780,JA,2040,Male
3035,4,364485,Japan,422016,JA,2040,Male
3036,5,364485,Japan,423962,JA,2040,Male
3037,6,364485,Japan,425641,JA,2040,Male
3038,7,364485,Japan,427081,JA,2040,Male
3039,8,364485,Japan,428480,JA,2040,Male
3040,9,364485,Japan,430117,JA,2040,Male
3041,10,364485,Japan,432234,JA,2040,Male
3042,11,364485,Japan,434588,JA,2040,Male
3043,12,364485,Japan,436766,JA,2040,Male
3044,13,364485,Japan,439054,JA,2040,Male
3045,14,364485,Japan,441821,JA,2040,Male
3046,15,364485,Japan,445433,JA,2040,Male
3047,16,364485,Japan,449913,JA,2040,Male
3048,17,364485,Japan,454960,JA,2040,Male
3049,18,364485,Japan,460488,JA,2040,Male
3050,19,364485,Japan,466622,JA,2040,Male
3051,20,364485,Japan,473673,JA,2040,Male
3052,21,364485,Japan,481706,JA,2040,Male
3053,22,364485,Japan,490512,JA,2040,Male
3054,23,364485,Japan,499611,JA,2040,Male
3055,24,364485,Japan,508995,JA,2040,Male
3056,25,364485,Japan,518838,JA,2040,Male
3057,26,364485,Japan,529076,JA,2040,Male
3058,27,364485,Japan,539716,JA,2040,Male
3059,28,364485,Japan,550264,JA,2040,Male
3060,29,364485,Japan,559853,JA,2040,Male
3061,30,364485,Japan,568608,JA,2040,Male
3062,31,364485,Japan,577316,JA,2040,Male
3063,32,364485,Japan,580720,JA,2040,Male
3064,33,364485,Japan,577574,JA,2040,Male
3065,34,364485,Japan,564348,JA,2040,Male
3066,35,364485,Japan,567533,JA,2040,Male
3067,36,364485,Japan,585813,JA,2040,Male
3068,37,364485,Japan,597281,JA,2040,Male
3069,38,364485,Japan,607080,JA,2040,Male
3070,39,364485,Japan,614678,JA,2040,Male
3071,40,364485,Japan,613545,JA,2040,Male
3072,41,364485,Japan,650875,JA,2040,Male
3073,42,364485,Japan,653503,JA,2040,Male
3074,43,364485,Japan,654248,JA,2040,Male
3075,44,364485,Japan,666113,JA,2040,Male
3076,45,364485,Japan,668905,JA,2040,Male
3077,46,364485,Japan,617730,JA,2040,Male
3078,47,364485,Japan,610895,JA,2040,Male
3079,48,364485,Japan,620843,JA,2040,Male
3080,49,364485,Japan,608249,JA,2040,Male
3081,50,364485,Japan,599087,JA,2040,Male
3082,51,364485,Japan,608781,JA,2040,Male
3083,52,364485,Japan,634992,JA,2040,Male
3084,53,364485,Japan,656265,JA,2040,Male
3085,54,364485,Japan,671018,JA,2040,Male
3086,55,364485,Japan,690672,JA,2040,Male
3087,56,364485,Japan,708041,JA,2040,Male
3088,57,364485,Japan,709708,JA,2040,Male
3089,58,364485,Japan,710003,JA,2040,Male
3090,59,364485,Japan,726430,JA,2040,Male
3091,60,364485,Japan,757121,JA,2040,Male
3092,61,364485,Japan,741210,JA,2040,Male
3093,62,364485,Japan,764648,JA,2040,Male
3094,63,364485,Japan,782869,JA,2040,Male
3095,64,364485,Japan,805435,JA,2040,Male
3096,65,364485,Japan,847154,JA,2040,Male
3097,66,364485,Japan,899694,JA,2040,Male
3098,67,364485,Japan,896700,JA,2040,Male
3099,68,364485,Japan,868875,JA,2040,Male
3100,69,364485,Japan,839629,JA,2040,Male
3101,70,364485,Japan,809504,JA,2040,Male
3102,71,364485,Japan,802772,JA,2040,Male
3103,72,364485,Japan,776403,JA,2040,Male
3104,73,364485,Japan,719783,JA,2040,Male
3105,74,364485,Japan,626637,JA,2040,Male
3106,75,364485,Japan,707580,JA,2040,Male
3107,76,364485,Japan,670730,JA,2040,Male
3108,77,364485,Japan,637991,JA,2040,Male
3109,78,364485,Japan,604466,JA,2040,Male
3110,79,364485,Japan,586876,JA,2040,Male
3111,80,364485,Japan,573561,JA,2040,Male
3112,81,364485,Japan,563514,JA,2040,Male
3113,82,364485,Japan,526522,JA,2040,Male
3114,83,364485,Japan,498002,JA,2040,Male
3115,84,364485,Japan,497065,JA,2040,Male
3116,85,364485,Japan,481479,JA,2040,Male
3117,86,364485,Japan,459442,JA,2040,Male
3118,87,364485,Japan,450946,JA,2040,Male
3119,88,364485,Japan,437727,JA,2040,Male
3120,89,364485,Japan,424248,JA,2040,Male
3121,90,364485,Japan,412152,JA,2040,Male
3122,91,364485,Japan,392659,JA,2040,Male
3123,92,364485,Japan,338961,JA,2040,Male
3124,93,364485,Japan,257280,JA,2040,Male
3125,94,364485,Japan,155594,JA,2040,Male
3126,95,364485,Japan,143303,JA,2040,Male
3127,96,364485,Japan,133596,JA,2040,Male
3128,97,364485,Japan,105772,JA,2040,Male
3129,98,364485,Japan,84566,JA,2040,Male
3130,99,364485,Japan,62216,JA,2040,Male
3131,100,364485,Japan,122848,JA,2040,Male
3132,0,364485,Japan,408770,JA,2041,Male
3133,1,364485,Japan,411812,JA,2041,Male
3134,2,364485,Japan,414573,JA,2041,Male
3135,3,364485,Japan,417252,JA,2041,Male
3136,4,364485,Japan,419752,JA,2041,Male
3137,5,364485,Japan,421990,JA,2041,Male
3138,6,364485,Japan,423939,JA,2041,Male
3139,7,364485,Japan,425620,JA,2041,Male
3140,8,364485,Japan,427063,JA,2041,Male
3141,9,364485,Japan,428462,JA,2041,Male
3142,10,364485,Japan,430100,JA,2041,Male
3143,11,364485,Japan,432218,JA,2041,Male
3144,12,364485,Japan,434572,JA,2041,Male
3145,13,364485,Japan,436748,JA,2041,Male
3146,14,364485,Japan,439032,JA,2041,Male
3147,15,364485,Japan,441795,JA,2041,Male
3148,16,364485,Japan,445394,JA,2041,Male
3149,17,364485,Japan,449861,JA,2041,Male
3150,18,364485,Japan,454898,JA,2041,Male
3151,19,364485,Japan,460416,JA,2041,Male
3152,20,364485,Japan,466542,JA,2041,Male
3153,21,364485,Japan,473581,JA,2041,Male
3154,22,364485,Japan,481603,JA,2041,Male
